cruise,depth,temperature,conductivity,salinity,density,oxygen2
EX1903L1,77.545,24.0123,5.429784,36.6864,1025.2482,6.7711
EX1903L1,77.656,24.0109,5.42958,36.6859,1025.2487,6.7682
EX1903L1,77.604,24.0096,5.429486,36.6864,1025.2491,6.7687
EX1903L1,77.708,24.0082,5.429408,36.6868,1025.2498,6.769
EX1903L1,77.656,24.0077,5.429353,36.6869,1025.25,6.7692
EX1903L1,77.708,24.0071,5.429345,36.6873,1025.2506,6.773
EX1903L1,77.767,24.0066,5.429314,36.6874,1025.2508,6.7698
EX1903L1,77.767,24.0066,5.429306,36.6874,1025.2511,6.7702
EX1903L1,77.819,24.0062,5.429306,36.6877,1025.2509,6.7703
EX1903L1,77.819,24.0058,5.429329,36.6882,1025.2513,6.7704
EX1903L1,77.879,24.0059,5.429275,36.6877,1025.2514,6.7709
EX1903L1,77.879,24.0055,5.429259,36.6879,1025.2512,6.7711
EX1903L1,77.879,24.0053,5.42922,36.6878,1025.2516,6.7678
EX1903L1,77.983,24.0053,5.429243,36.6879,1025.252,6.7681
EX1903L1,77.983,24.0052,5.429188,36.6876,1025.252,6.772
EX1903L1,77.983,24.0053,5.429235,36.6878,1025.2519,6.7688
EX1903L1,77.983,24.0052,5.429259,36.6881,1025.252,6.7689
EX1903L1,78.042,24.005,5.429259,36.6882,1025.2523,6.7656
EX1903L1,78.094,24.0051,5.42922,36.6879,1025.2523,6.7656
EX1903L1,78.094,24.0048,5.429173,36.6877,1025.2526,6.7621
EX1903L1,78.094,24.0043,5.429094,36.6876,1025.2524,6.7652
EX1903L1,78.146,24.0033,5.428938,36.6871,1025.2529,6.7653
EX1903L1,78.146,24.0025,5.428859,36.6872,1025.2534,6.7656
EX1903L1,78.205,24.0018,5.42882,36.6875,1025.254,6.7624
EX1903L1,78.257,24.0012,5.428773,36.6876,1025.2547,6.7623
EX1903L1,78.205,24.0008,5.428726,36.6876,1025.2544,6.7623
EX1903L1,78.257,24.0005,5.428718,36.6877,1025.2547,6.7588
EX1903L1,78.257,24.0003,5.428718,36.6879,1025.2549,6.762
EX1903L1,78.257,24.0001,5.428687,36.6878,1025.255,6.7622
EX1903L1,78.354,24,5.428703,36.688,1025.2555,6.7589
EX1903L1,78.368,24,5.428789,36.6887,1025.2557,6.7585
EX1903L1,78.309,23.9998,5.428773,36.6888,1025.2558,6.758
EX1903L1,78.368,24,5.428828,36.689,1025.256,6.7577
EX1903L1,78.42,23.9998,5.428852,36.6893,1025.2563,6.7611
EX1903L1,78.42,23.9996,5.428813,36.6891,1025.2563,6.7611
EX1903L1,78.42,23.9996,5.428805,36.6891,1025.2564,6.7613
EX1903L1,78.48,23.9994,5.428813,36.6893,1025.2568,6.7577
EX1903L1,78.42,23.9991,5.428773,36.6893,1025.2571,6.7608
EX1903L1,78.532,23.9989,5.428766,36.6894,1025.2579,6.7644
EX1903L1,78.48,23.9987,5.428766,36.6895,1025.2582,6.7611
EX1903L1,78.532,23.9984,5.428766,36.6898,1025.258,6.7647
EX1903L1,78.532,23.9984,5.428766,36.6898,1025.2579,6.7615
EX1903L1,78.584,23.998,5.428727,36.6898,1025.2583,6.7613
EX1903L1,78.584,23.9977,5.428719,36.69,1025.2581,6.7649
EX1903L1,78.584,23.9977,5.428617,36.6892,1025.258,6.7615
EX1903L1,78.584,23.9971,5.428546,36.6891,1025.2584,6.7653
EX1903L1,78.643,23.9969,5.428507,36.689,1025.2585,6.7658
EX1903L1,78.643,23.9961,5.428397,36.6888,1025.2592,6.7631
EX1903L1,78.643,23.9953,5.428327,36.6889,1025.2582,6.7632
EX1903L1,78.643,23.9953,5.428413,36.6896,1025.257,6.7635
EX1903L1,78.747,23.9964,5.428586,36.69,1025.2572,6.7639
EX1903L1,78.643,23.9973,5.428531,36.6888,1025.2568,6.7607
EX1903L1,78.747,23.9966,5.428429,36.6886,1025.2577,6.7611
EX1903L1,78.695,23.9942,5.428162,36.6885,1025.2578,6.7614
EX1903L1,78.791,23.9919,5.427849,36.688,1025.2589,6.7621
EX1903L1,78.747,23.9905,5.427677,36.6879,1025.2595,6.7626
EX1903L1,78.806,23.9896,5.427645,36.6884,1025.26,6.7595
EX1903L1,78.747,23.9894,5.427716,36.6891,1025.2607,6.7598
EX1903L1,78.858,23.9903,5.427763,36.6887,1025.2609,6.7637
EX1903L1,78.806,23.9909,5.427747,36.6881,1025.2608,6.7607
EX1903L1,78.806,23.9903,5.427598,36.6874,1025.2611,6.7611
EX1903L1,78.858,23.9898,5.427387,36.6862,1025.262,6.7613
EX1903L1,78.91,23.9869,5.427089,36.6863,1025.2623,6.7648
EX1903L1,78.858,23.9846,5.426878,36.6867,1025.2616,6.7618
EX1903L1,78.91,23.9839,5.426839,36.6869,1025.2614,6.7619
EX1903L1,78.91,23.9835,5.426807,36.687,1025.2612,6.7656
EX1903L1,78.97,23.9832,5.42676,36.6869,1025.2612,6.7624
EX1903L1,78.97,23.9825,5.426807,36.6878,1025.2619,6.766
EX1903L1,78.97,23.9828,5.426831,36.6877,1025.2625,6.7628
EX1903L1,78.97,23.9829,5.426768,36.6872,1025.263,6.7665
EX1903L1,79.022,23.9819,5.426682,36.6873,1025.2637,6.7635
EX1903L1,79.074,23.981,5.426596,36.6874,1025.2645,6.7636
EX1903L1,79.022,23.98,5.426502,36.6876,1025.2641,6.7634
EX1903L1,79.074,23.98,5.426416,36.6869,1025.2641,6.7633
EX1903L1,79.074,23.9793,5.426345,36.6869,1025.2641,6.7633
EX1903L1,79.118,23.9789,5.426275,36.6867,1025.265,6.7667
EX1903L1,79.133,23.978,5.42629,36.6875,1025.2649,6.7669
EX1903L1,79.133,23.9778,5.426267,36.6875,1025.2649,6.7636
EX1903L1,79.185,23.9775,5.426188,36.6871,1025.2654,6.7634
EX1903L1,79.185,23.9769,5.426102,36.687,1025.2664,6.7631
EX1903L1,79.244,23.9771,5.426032,36.6863,1025.2663,6.7628
EX1903L1,79.244,23.976,5.42593,36.6864,1025.2662,6.7626
EX1903L1,79.244,23.9747,5.425836,36.6867,1025.2662,6.7662
EX1903L1,79.296,23.9736,5.425711,36.6867,1025.2668,6.7667
EX1903L1,79.296,23.9735,5.425679,36.6865,1025.2668,6.767
EX1903L1,79.348,23.9728,5.425609,36.6866,1025.2675,6.7672
EX1903L1,79.348,23.9722,5.425507,36.6862,1025.2675,6.7676
EX1903L1,79.348,23.9712,5.42539,36.6862,1025.2677,6.7683
EX1903L1,79.407,23.9705,5.425296,36.686,1025.268,6.7722
EX1903L1,79.407,23.9697,5.425209,36.6861,1025.2685,6.7697
EX1903L1,79.459,23.9689,5.425147,36.6862,1025.269,6.7702
EX1903L1,79.407,23.9678,5.425037,36.6863,1025.2691,6.7706
EX1903L1,79.571,23.9669,5.424959,36.6864,1025.2691,6.7715
EX1903L1,79.556,23.9664,5.424888,36.6863,1025.2696,6.7755
EX1903L1,79.511,23.966,5.424834,36.6862,1025.2697,6.7729
EX1903L1,79.623,23.9654,5.424794,36.6863,1025.27,6.7773
EX1903L1,79.571,23.9647,5.424716,36.6863,1025.2705,6.7745
EX1903L1,79.675,23.9644,5.424677,36.6862,1025.2706,6.7785
EX1903L1,79.623,23.9639,5.424653,36.6865,1025.2712,6.7792
EX1903L1,79.734,23.9639,5.424654,36.6865,1025.2711,6.7801
EX1903L1,79.675,23.9635,5.424653,36.6868,1025.2714,6.7804
EX1903L1,79.786,23.963,5.424552,36.6864,1025.2716,6.7774
EX1903L1,79.734,23.9627,5.424497,36.6862,1025.2717,6.7811
EX1903L1,79.845,23.9622,5.424513,36.6867,1025.2725,6.7817
EX1903L1,79.786,23.9619,5.424481,36.6868,1025.2722,6.7785
EX1903L1,79.897,23.9615,5.424434,36.6867,1025.2728,6.782
EX1903L1,79.897,23.961,5.424458,36.6873,1025.2727,6.7786
EX1903L1,79.897,23.961,5.424426,36.6871,1025.2727,6.7752
EX1903L1,79.882,23.961,5.424458,36.6873,1025.2727,6.7782
EX1903L1,80.009,23.9608,5.424403,36.687,1025.2733,6.7746
EX1903L1,79.949,23.9608,5.424379,36.6869,1025.2728,6.7776
EX1903L1,80.061,23.9606,5.424348,36.6867,1025.2735,6.7743
EX1903L1,80.061,23.9601,5.424317,36.6869,1025.2737,6.7739
EX1903L1,80.061,23.9599,5.424231,36.6864,1025.274,6.7734
EX1903L1,80.113,23.959,5.424207,36.6869,1025.2741,6.7698
EX1903L1,80.113,23.9588,5.424137,36.6866,1025.2742,6.7692
EX1903L1,80.172,23.9583,5.424043,36.6863,1025.2748,6.7689
EX1903L1,80.224,23.9576,5.423972,36.6863,1025.2754,6.7683
EX1903L1,80.224,23.9569,5.423933,36.6866,1025.2752,6.7644
EX1903L1,80.224,23.9565,5.423863,36.6863,1025.2755,6.7671
EX1903L1,80.276,23.9565,5.423847,36.6862,1025.2757,6.7595
EX1903L1,80.32,23.956,5.423847,36.6866,1025.2761,6.7585
EX1903L1,80.335,23.9558,5.423824,36.6866,1025.2759,6.7574
EX1903L1,80.387,23.9555,5.4238,36.6867,1025.2764,6.7564
EX1903L1,80.387,23.9553,5.42373,36.6863,1025.2761,6.7592
EX1903L1,80.387,23.9553,5.423675,36.6859,1025.2763,6.7552
EX1903L1,80.446,23.9547,5.423698,36.6865,1025.277,6.7543
EX1903L1,80.498,23.9547,5.42373,36.6867,1025.2769,6.7534
EX1903L1,80.498,23.9546,5.423683,36.6865,1025.2767,6.7526
EX1903L1,80.55,23.9544,5.423667,36.6865,1025.277,6.7517
EX1903L1,80.55,23.9542,5.423667,36.6867,1025.2772,6.751
EX1903L1,80.55,23.9542,5.423628,36.6864,1025.2773,6.7504
EX1903L1,80.61,23.9542,5.423667,36.6866,1025.2772,6.7465
EX1903L1,80.647,23.954,5.423636,36.6865,1025.2775,6.7459
EX1903L1,80.662,23.9542,5.423589,36.686,1025.2777,6.7489
EX1903L1,80.714,23.954,5.423605,36.6863,1025.2778,6.7487
EX1903L1,80.714,23.9537,5.423534,36.686,1025.2781,6.7449
EX1903L1,80.714,23.9533,5.423464,36.6858,1025.278,6.7447
EX1903L1,80.773,23.9524,5.423307,36.6853,1025.2778,6.7444
EX1903L1,80.773,23.9515,5.423166,36.685,1025.2785,6.7443
EX1903L1,80.825,23.9505,5.422994,36.6845,1025.2791,6.7442
EX1903L1,80.877,23.9492,5.422861,36.6845,1025.2798,6.7478
EX1903L1,80.877,23.948,5.422751,36.6847,1025.2803,6.7447
EX1903L1,80.877,23.9467,5.422626,36.6848,1025.2807,6.7447
EX1903L1,80.877,23.9457,5.422492,36.6846,1025.2809,6.7451
EX1903L1,80.973,23.9442,5.422406,36.6852,1025.2817,6.7453
EX1903L1,80.936,23.9427,5.422273,36.6854,1025.2821,6.7458
EX1903L1,80.988,23.9419,5.422132,36.685,1025.2823,6.7463
EX1903L1,81.04,23.9404,5.421999,36.6851,1025.2831,6.747
EX1903L1,81.04,23.9392,5.421811,36.6847,1025.2836,6.7478
EX1903L1,81.04,23.9378,5.421616,36.6844,1025.284,6.7519
EX1903L1,81.152,23.9363,5.421467,36.6844,1025.2848,6.753
EX1903L1,81.1,23.9349,5.421365,36.6848,1025.2851,6.7506
EX1903L1,81.152,23.9338,5.421248,36.6848,1025.2856,6.7548
EX1903L1,81.152,23.9331,5.421208,36.6851,1025.2855,6.7524
EX1903L1,81.196,23.9326,5.421208,36.6855,1025.2863,6.7567
EX1903L1,81.211,23.932,5.421169,36.6857,1025.2868,6.7574
EX1903L1,81.263,23.9315,5.421138,36.6859,1025.2869,6.7549
EX1903L1,81.211,23.9311,5.421122,36.6861,1025.287,6.7554
EX1903L1,81.315,23.9308,5.421122,36.6863,1025.2874,6.7563
EX1903L1,81.315,23.9306,5.421083,36.6862,1025.2872,6.7569
EX1903L1,81.315,23.9299,5.421013,36.6862,1025.288,6.7576
EX1903L1,81.426,23.9295,5.42095,36.686,1025.2887,6.7584
EX1903L1,81.374,23.929,5.420841,36.6856,1025.2883,6.7589
EX1903L1,81.426,23.9283,5.420747,36.6855,1025.2889,6.7595
EX1903L1,81.411,23.9272,5.420613,36.6853,1025.2888,6.7601
EX1903L1,81.478,23.926,5.420512,36.6856,1025.2895,6.7608
EX1903L1,81.478,23.9253,5.420394,36.6853,1025.2896,6.7612
EX1903L1,81.478,23.9242,5.420198,36.6846,1025.2898,6.762
EX1903L1,81.537,23.9235,5.419971,36.6835,1025.2902,6.7623
EX1903L1,81.589,23.9217,5.419846,36.684,1025.2906,6.7626
EX1903L1,81.589,23.9201,5.419627,36.6836,1025.291,6.7628
EX1903L1,81.589,23.9187,5.419423,36.6833,1025.2912,6.7666
EX1903L1,81.641,23.9171,5.419275,36.6834,1025.2921,6.764
EX1903L1,81.589,23.9154,5.419079,36.6833,1025.2924,6.7678
EX1903L1,81.79,23.914,5.418993,36.6837,1025.2935,6.7649
EX1903L1,81.701,23.913,5.418977,36.6845,1025.2934,6.765
EX1903L1,81.753,23.9118,5.418875,36.6847,1025.2939,6.7618
EX1903L1,81.753,23.9111,5.418813,36.6848,1025.2943,6.7653
EX1903L1,81.812,23.911,5.418797,36.6848,1025.2948,6.7655
EX1903L1,81.812,23.9104,5.418797,36.6852,1025.2951,6.7622
EX1903L1,81.864,23.9102,5.418797,36.6853,1025.2955,6.7619
EX1903L1,81.864,23.9101,5.418797,36.6855,1025.2957,6.7651
EX1903L1,81.864,23.9095,5.418727,36.6854,1025.2957,6.7618
EX1903L1,82.012,23.909,5.418641,36.6851,1025.2966,6.7655
EX1903L1,81.975,23.9085,5.418649,36.6856,1025.2966,6.762
EX1903L1,82.027,23.9081,5.418594,36.6855,1025.2973,6.7618
EX1903L1,82.027,23.9074,5.418539,36.6857,1025.2971,6.7615
EX1903L1,82.027,23.9069,5.418492,36.6857,1025.2976,6.7614
EX1903L1,82.079,23.9065,5.418445,36.6857,1025.2979,6.7612
EX1903L1,82.139,23.9058,5.418406,36.6859,1025.2988,6.7613
EX1903L1,82.139,23.9056,5.418422,36.6862,1025.2987,6.7575
EX1903L1,82.176,23.9051,5.418406,36.6865,1025.2989,6.7571
EX1903L1,82.191,23.9051,5.418398,36.6865,1025.299,6.7602
EX1903L1,82.243,23.9051,5.418359,36.6861,1025.2995,6.7636
EX1903L1,82.302,23.9049,5.418383,36.6864,1025.2997,6.7567
EX1903L1,82.302,23.9048,5.418328,36.6861,1025.2997,6.7528
EX1903L1,82.354,23.9044,5.418336,36.6865,1025.3001,6.7557
EX1903L1,82.354,23.9044,5.418312,36.6863,1025.2998,6.7624
EX1903L1,82.413,23.9044,5.418336,36.6865,1025.2999,6.7559
EX1903L1,82.45,23.904,5.418281,36.6864,1025.3005,6.7559
EX1903L1,82.465,23.904,5.418265,36.6862,1025.3007,6.7591
EX1903L1,82.465,23.9038,5.418328,36.6868,1025.3008,6.7594
EX1903L1,82.577,23.9035,5.418281,36.6868,1025.301,6.756
EX1903L1,82.517,23.9033,5.418265,36.6868,1025.3014,6.756
EX1903L1,82.628,23.9029,5.418195,36.6865,1025.3017,6.7598
EX1903L1,82.628,23.9022,5.41814,36.6867,1025.3022,6.7564
EX1903L1,82.628,23.9019,5.418062,36.6864,1025.3021,6.7598
EX1903L1,82.718,23.9007,5.417937,36.6863,1025.3029,6.7566
EX1903L1,82.74,23.9003,5.417874,36.6862,1025.3033,6.7566
EX1903L1,82.792,23.8994,5.417796,36.6864,1025.3035,6.7601
EX1903L1,82.74,23.8987,5.417702,36.6862,1025.3036,6.7569
EX1903L1,82.844,23.8978,5.417608,36.6862,1025.3043,6.7605
EX1903L1,82.844,23.8971,5.41749,36.6859,1025.3047,6.7608
EX1903L1,82.903,23.8963,5.417389,36.6857,1025.3053,6.7576
EX1903L1,82.903,23.8954,5.417373,36.6864,1025.3051,6.7577
EX1903L1,82.992,23.8949,5.417264,36.6859,1025.3057,6.7614
EX1903L1,82.955,23.8939,5.417201,36.6863,1025.3058,6.7582
EX1903L1,83.007,23.8931,5.417052,36.6858,1025.3059,6.7584
EX1903L1,83.118,23.8919,5.416911,36.6857,1025.3056,6.7588
EX1903L1,83.066,23.8908,5.41681,36.6858,1025.3065,6.7589
EX1903L1,83.118,23.8897,5.416645,36.6854,1025.3078,6.7595
EX1903L1,83.118,23.8885,5.416473,36.6851,1025.3082,6.7598
EX1903L1,83.215,23.8876,5.416395,36.6853,1025.3088,6.7604
EX1903L1,83.178,23.8862,5.416246,36.6853,1025.3092,6.7572
EX1903L1,83.23,23.8849,5.416043,36.6848,1025.3094,6.7538
EX1903L1,83.23,23.8835,5.415917,36.685,1025.3098,6.7569
EX1903L1,83.282,23.8821,5.415729,36.6847,1025.3102,6.7536
EX1903L1,83.341,23.8808,5.415636,36.685,1025.3111,6.7572
EX1903L1,83.341,23.8796,5.415518,36.6851,1025.3116,6.7536
EX1903L1,83.319,23.8778,5.415322,36.6851,1025.3123,6.7569
EX1903L1,83.393,23.8765,5.415158,36.6849,1025.3133,6.7573
EX1903L1,83.393,23.8753,5.415033,36.685,1025.3133,6.7609
EX1903L1,83.445,23.8739,5.4149,36.6851,1025.314,6.7581
EX1903L1,83.504,23.8729,5.414759,36.6848,1025.3145,6.7582
EX1903L1,83.445,23.8712,5.414634,36.6853,1025.3141,6.7547
EX1903L1,83.445,23.8701,5.414493,36.6851,1025.3143,6.7616
EX1903L1,83.593,23.869,5.414399,36.6852,1025.3154,6.7586
EX1903L1,83.556,23.8682,5.414383,36.6858,1025.3157,6.7587
EX1903L1,83.556,23.8674,5.414305,36.6859,1025.316,6.7624
EX1903L1,83.556,23.8669,5.41425,36.6859,1025.3164,6.7555
EX1903L1,83.608,23.8666,5.414196,36.6857,1025.3169,6.7622
EX1903L1,83.668,23.866,5.414125,36.6856,1025.3171,6.7626
EX1903L1,83.653,23.8657,5.414141,36.6859,1025.3169,6.7633
EX1903L1,83.668,23.8655,5.414149,36.6862,1025.3171,6.7635
EX1903L1,83.668,23.8653,5.414117,36.6861,1025.3171,6.7562
EX1903L1,83.72,23.8651,5.414063,36.6858,1025.3174,6.7594
EX1903L1,83.668,23.865,5.414063,36.6859,1025.3173,6.7634
EX1903L1,83.779,23.8647,5.414094,36.6864,1025.3175,6.7636
EX1903L1,83.72,23.8647,5.414102,36.6864,1025.3177,6.7602
EX1903L1,83.816,23.8644,5.414078,36.6865,1025.3178,6.7605
EX1903L1,83.72,23.8643,5.414094,36.6867,1025.3173,6.7571
EX1903L1,83.831,23.8646,5.414078,36.6863,1025.3178,6.7569
EX1903L1,83.831,23.8642,5.414094,36.6868,1025.3179,6.7601
EX1903L1,83.831,23.8642,5.414078,36.6867,1025.3184,6.7569
EX1903L1,83.831,23.8641,5.414031,36.6864,1025.3184,6.7566
EX1903L1,83.868,23.8642,5.414008,36.6861,1025.3182,6.7567
EX1903L1,83.831,23.864,5.413953,36.6858,1025.3181,6.7565
EX1903L1,83.883,23.8639,5.413961,36.686,1025.3182,6.7564
EX1903L1,83.883,23.864,5.414008,36.6863,1025.3188,6.7565
EX1903L1,83.942,23.8639,5.414024,36.6865,1025.3194,6.7565
EX1903L1,83.883,23.8646,5.414211,36.6873,1025.3189,6.7565
EX1903L1,83.883,23.8666,5.414321,36.6866,1025.3184,6.7565
EX1903L1,84.031,23.8676,5.41436,36.6859,1025.3182,6.7565
EX1903L1,83.942,23.8675,5.414274,36.6854,1025.3171,6.7527
EX1903L1,83.994,23.8663,5.414141,36.6853,1025.3172,6.7528
EX1903L1,83.994,23.8663,5.414165,36.6855,1025.3171,6.7526
EX1903L1,83.994,23.8667,5.414258,36.6859,1025.3168,6.7489
EX1903L1,83.994,23.867,5.414243,36.6855,1025.3171,6.7487
EX1903L1,84.031,23.8666,5.414141,36.6851,1025.3181,6.7485
EX1903L1,84.046,23.866,5.414133,36.6855,1025.3183,6.7518
EX1903L1,84.046,23.8651,5.414016,36.6854,1025.318,6.7483
EX1903L1,84.046,23.864,5.413906,36.6855,1025.318,6.7446
EX1903L1,84.105,23.863,5.413875,36.686,1025.3193,6.7477
EX1903L1,84.105,23.8631,5.414016,36.687,1025.319,6.7434
EX1903L1,84.083,23.8644,5.414094,36.6865,1025.3181,6.739
EX1903L1,84.105,23.8649,5.414008,36.6855,1025.3176,6.7378
EX1903L1,84.157,23.8639,5.413875,36.6853,1025.3186,6.7407
EX1903L1,84.157,23.8631,5.413797,36.6853,1025.3186,6.7365
EX1903L1,84.157,23.8626,5.413726,36.6852,1025.3188,6.7359
EX1903L1,84.209,23.8616,5.413633,36.6853,1025.3198,6.7354
EX1903L1,84.195,23.8608,5.413586,36.6855,1025.3206,6.7352
EX1903L1,84.209,23.8603,5.413578,36.6859,1025.3207,6.7347
EX1903L1,84.269,23.8598,5.413633,36.6868,1025.3206,6.7343
EX1903L1,84.269,23.86,5.413633,36.6866,1025.3209,6.7336
EX1903L1,84.269,23.8606,5.413609,36.6859,1025.3214,6.7335
EX1903L1,84.321,23.8603,5.413484,36.6852,1025.3218,6.7298
EX1903L1,84.306,23.8592,5.413398,36.6854,1025.3217,6.733
EX1903L1,84.321,23.8584,5.413327,36.6855,1025.3221,6.7331
EX1903L1,84.321,23.858,5.413273,36.6855,1025.3222,6.7328
EX1903L1,84.432,23.8573,5.413249,36.6859,1025.323,6.7331
EX1903L1,84.38,23.8564,5.413155,36.6858,1025.3229,6.7299
EX1903L1,84.432,23.8558,5.413155,36.6863,1025.3238,6.7336
EX1903L1,84.469,23.8555,5.41314,36.6865,1025.3237,6.7306
EX1903L1,84.432,23.8553,5.413046,36.6859,1025.3237,6.7338
EX1903L1,84.543,23.8548,5.412968,36.6857,1025.3242,6.7307
EX1903L1,84.484,23.8542,5.412913,36.6858,1025.324,6.731
EX1903L1,84.543,23.8537,5.412827,36.6855,1025.3243,6.7316
EX1903L1,84.595,23.853,5.41278,36.6857,1025.3251,6.7284
EX1903L1,84.58,23.8523,5.412725,36.6859,1025.3254,6.732
EX1903L1,84.647,23.8516,5.412623,36.6857,1025.3261,6.7287
EX1903L1,84.647,23.8507,5.412553,36.6859,1025.3261,6.7322
EX1903L1,84.647,23.85,5.412482,36.6859,1025.3267,6.7293
EX1903L1,84.707,23.8491,5.412412,36.6861,1025.3268,6.733
EX1903L1,84.759,23.8485,5.41231,36.6858,1025.3273,6.7299
EX1903L1,84.684,23.8477,5.412216,36.6858,1025.3272,6.7301
EX1903L1,84.811,23.8468,5.412146,36.686,1025.3283,6.734
EX1903L1,84.811,23.8461,5.412076,36.686,1025.3283,6.7311
EX1903L1,84.87,23.8455,5.411974,36.6857,1025.3287,6.728
EX1903L1,84.87,23.8446,5.411927,36.6861,1025.3293,6.7318
EX1903L1,84.907,23.8439,5.41188,36.6863,1025.3294,6.7324
EX1903L1,84.922,23.8433,5.411771,36.6859,1025.3293,6.733
EX1903L1,84.981,23.8425,5.411731,36.6863,1025.3302,6.7303
EX1903L1,85.033,23.8419,5.411677,36.6863,1025.3306,6.7305
EX1903L1,85.033,23.8414,5.411544,36.6857,1025.331,6.7308
EX1903L1,85.033,23.8403,5.411481,36.6861,1025.3309,6.7312
EX1903L1,85.122,23.84,5.411395,36.6857,1025.3312,6.7349
EX1903L1,85.145,23.8391,5.411419,36.6867,1025.3315,6.7318
EX1903L1,85.145,23.8389,5.411364,36.6864,1025.3318,6.7356
EX1903L1,85.197,23.8384,5.411325,36.6865,1025.3321,6.7329
EX1903L1,85.248,23.8382,5.411301,36.6865,1025.3326,6.7368
EX1903L1,85.234,23.8377,5.411184,36.686,1025.3324,6.7336
EX1903L1,85.308,23.8369,5.411129,36.6862,1025.3327,6.734
EX1903L1,85.308,23.8366,5.411074,36.686,1025.333,6.7342
EX1903L1,85.412,23.8361,5.411074,36.6864,1025.3332,6.7343
EX1903L1,85.412,23.8357,5.411059,36.6866,1025.3335,6.7343
EX1903L1,85.412,23.8357,5.411004,36.6862,1025.3337,6.7381
EX1903L1,85.508,23.8355,5.410965,36.686,1025.3344,6.735
EX1903L1,85.471,23.8355,5.410949,36.6859,1025.3342,6.735
EX1903L1,85.523,23.8353,5.410957,36.6861,1025.3341,6.7386
EX1903L1,85.575,23.8355,5.410981,36.6861,1025.3343,6.7355
EX1903L1,85.634,23.8351,5.410965,36.6863,1025.3348,6.7357
EX1903L1,85.612,23.8353,5.410981,36.6862,1025.3344,6.7393
EX1903L1,85.686,23.8353,5.410965,36.6861,1025.3348,6.7363
EX1903L1,85.746,23.8353,5.410949,36.686,1025.3347,6.7366
EX1903L1,85.746,23.8352,5.410996,36.6865,1025.335,6.7366
EX1903L1,85.798,23.8353,5.410965,36.6861,1025.3351,6.7369
EX1903L1,85.835,23.8351,5.41091,36.6858,1025.3354,6.7373
EX1903L1,85.85,23.8352,5.410949,36.6861,1025.3354,6.7376
EX1903L1,85.909,23.8352,5.411012,36.6865,1025.3358,6.7416
EX1903L1,85.909,23.8353,5.410949,36.6859,1025.3359,6.742
EX1903L1,85.961,23.8348,5.410942,36.6863,1025.3359,6.7427
EX1903L1,85.998,23.8349,5.410957,36.6863,1025.3363,6.7396
EX1903L1,86.013,23.8348,5.41095,36.6863,1025.3364,6.7437
EX1903L1,86.072,23.8348,5.410957,36.6863,1025.3367,6.7442
EX1903L1,86.072,23.8348,5.410918,36.6861,1025.3369,6.7446
EX1903L1,86.124,23.8346,5.410879,36.6859,1025.3369,6.7452
EX1903L1,86.161,23.8345,5.410832,36.6856,1025.3371,6.7455
EX1903L1,86.176,23.8342,5.410824,36.6858,1025.3373,6.7461
EX1903L1,86.236,23.8339,5.410817,36.6859,1025.3374,6.7464
EX1903L1,86.236,23.8336,5.410793,36.6861,1025.3377,6.7469
EX1903L1,86.325,23.8339,5.410809,36.6859,1025.3378,6.7472
EX1903L1,86.236,23.8336,5.410793,36.6861,1025.3378,6.7477
EX1903L1,86.399,23.8333,5.41077,36.686,1025.3385,6.7481
EX1903L1,86.347,23.8334,5.410785,36.6861,1025.3379,6.7483
EX1903L1,86.451,23.833,5.41077,36.6862,1025.3388,6.749
EX1903L1,86.377,23.8332,5.410715,36.6857,1025.3383,6.7492
EX1903L1,86.51,23.833,5.410746,36.686,1025.339,6.7493
EX1903L1,86.451,23.8329,5.410746,36.6862,1025.3383,6.7494
EX1903L1,86.451,23.8332,5.410723,36.6858,1025.3384,6.7497
EX1903L1,86.674,23.8329,5.4107,36.6858,1025.3397,6.7502
EX1903L1,86.54,23.8327,5.410684,36.6859,1025.339,6.7501
EX1903L1,86.562,23.8324,5.410645,36.6858,1025.3391,6.7501
EX1903L1,86.674,23.8325,5.410582,36.6852,1025.3396,6.7467
EX1903L1,86.674,23.8321,5.410613,36.6858,1025.3395,6.7464
EX1903L1,86.651,23.8316,5.410582,36.6859,1025.3394,6.7499
EX1903L1,86.674,23.8318,5.41052,36.6853,1025.3398,6.7463
EX1903L1,86.777,23.8313,5.410481,36.6853,1025.3401,6.7464
EX1903L1,86.726,23.8313,5.410457,36.6852,1025.3401,6.7425
EX1903L1,86.837,23.8309,5.410363,36.6848,1025.3405,6.7423
EX1903L1,86.763,23.8303,5.410324,36.685,1025.34,6.7382
EX1903L1,86.837,23.8295,5.410199,36.6847,1025.3407,6.7411
EX1903L1,86.889,23.8285,5.410011,36.684,1025.3411,6.7408
EX1903L1,86.889,23.8279,5.409909,36.6838,1025.3406,6.7369
EX1903L1,86.726,23.8272,5.409815,36.6837,1025.3405,6.7361
EX1903L1,87.089,23.8265,5.409769,36.6837,1025.3422,6.736
EX1903L1,86.948,23.8259,5.409643,36.6833,1025.3417,6.7352
EX1903L1,86.948,23.8253,5.409589,36.6835,1025.3417,6.7311
EX1903L1,87,23.8245,5.409503,36.6834,1025.342,6.7342
EX1903L1,87.037,23.8239,5.409354,36.6827,1025.3424,6.7337
EX1903L1,87.052,23.823,5.409268,36.6829,1025.3425,6.7296
